carId	trackId	trackLength	lapIndex	lapNum	lapFlag	binIndex	validBin	lap_time	world_position_X	world_position_Y	world_position_Z	world_right_X	world_right_Y	world_right_Z	velocity_X	velocity_Y	velocity_Z	gforce_Y	race_position	throttle	brake	steering	gear	rpm
My Team	Shanghai	5441	0	0	0	138	1	1.7805	32.4806	363.551	-2.92374	0.254975	-0.966926	0.000785852	80.409	-0.00565756	-0.130724	-0.00475634	15	1	0	0	8	10149
My Team	Shanghai	5441	0	0	0	139	1	1.793	33.4554	363.808	-2.92409	0.254967	-0.966933	0.000686666	80.4477	-0.00563548	-0.131296	-0.00492847	15	1	0	0	8	10154
My Team	Shanghai	5441	0	0	0	140	1	1.8055	34.4302	364.065	-2.92445	0.254959	-0.966941	0.000587481	80.4864	-0.00561341	-0.131867	-0.00509578	15	1	0	0	8	10159
My Team	Shanghai	5441	0	0	0	141	1	1.818	35.405	364.322	-2.9248	0.254952	-0.966948	0.000488296	80.5251	-0.00559133	-0.132439	-0.00525767	15	1	0	-0	8	10164
My Team	Shanghai	5441	0	0	0	142	1	1.8305	36.3802	364.58	-2.92516	0.254944	-0.966948	0.000389111	80.5635	-0.00555714	-0.132988	-0.00530469	15	1	0	0	8	10169
My Team	Shanghai	5441	0	0	0	143	1	1.843	37.3553	364.837	-2.92551	0.254936	-0.966948	0.000289926	80.6018	-0.00552296	-0.133537	-0.00535153	15	1	0	0	8	10174
My Team	Shanghai	5441	0	0	0	144	1	1.8555	38.3305	365.094	-2.92586	0.254929	-0.966948	0.000190741	80.6402	-0.00548877	-0.134086	-0.00539819	15	1	0	0	8	10179
My Team	Shanghai	5441	0	0	0	145	1	1.868	39.3057	365.351	-2.92622	0.254921	-0.966948	9.15555e-05	80.6785	-0.00545458	-0.134634	-0.00544466	15	1	0	-0	8	10184
My Team	Shanghai	5441	0	0	0	146	1	1.8805	40.2818	365.609	-2.9266	0.254913	-0.966948	0	80.7166	-0.00540566	-0.134008	-0.00541444	15	1	0	0	8	10188.8
My Team	Shanghai	5441	0	0	0	147	1	1.893	41.258	365.866	-2.92698	0.254906	-0.966948	-9.15555e-05	80.7546	-0.00535674	-0.133382	-0.00538414	15	1	0	0	8	10193.5
My Team	Shanghai	5441	0	0	0	148	1	1.9055	42.2341	366.124	-2.92736	0.254898	-0.966948	-0.000183111	80.7927	-0.00530782	-0.132756	-0.00535378	15	1	0	0	8	10198.2
My Team	Shanghai	5441	0	0	0	149	1	1.918	43.2102	366.381	-2.92774	0.254891	-0.966948	-0.000274667	80.8307	-0.00525891	-0.13213	-0.00532335	15	1	0	-0	8	10203
My Team	Shanghai	5441	0	0	0	150	1	1.9305	44.1882	366.639	-2.92813	0.254883	-0.966948	-0.000381481	80.8685	-0.00521902	-0.131221	-0.00525543	15	1	0	0	8	10207.5
My Team	Shanghai	5441	0	0	0	151	1	1.943	45.1662	366.897	-2.92853	0.254875	-0.966948	-0.000488296	80.9063	-0.00517914	-0.130311	-0.00518713	15	1	0	0	8	10212
My Team	Shanghai	5441	0	0	0	152	1	1.9555	46.1442	367.155	-2.92892	0.254868	-0.966948	-0.000595111	80.9441	-0.00513926	-0.129401	-0.00511848	15	1	0	0	8	10216.5
My Team	Shanghai	5441	0	0	0	153	1	1.968	47.1223	367.412	-2.92932	0.25486	-0.966948	-0.000701926	80.9819	-0.00509938	-0.128492	-0.00504947	15	1	0	-0	8	10221
My Team	Shanghai	5441	0	0	0	154	1	1.9805	48.1042	367.671	-2.92969	0.254845	-0.966956	-0.000793481	81.0195	-0.0049798	-0.127974	-0.00823499	15	1	0	0.000253423	8	10225.8
My Team	Shanghai	5441	0	0	0	155	1	1.993	49.0861	367.93	-2.93006	0.25483	-0.966964	-0.000885037	81.0571	-0.00486023	-0.127457	-0.0114201	15	1	0	0.000506846	8	10230.5
My Team	Shanghai	5441	0	0	0	156	1	2.0055	50.068	368.189	-2.93043	0.254814	-0.966971	-0.000976592	81.0947	-0.00474066	-0.126939	-0.0146029	15	1	0	0.000760269	8	10235.2
My Team	Shanghai	5441	0	0	0	157	1	2.018	51.0499	368.448	-2.93081	0.254799	-0.966979	-0.00106815	81.1323	-0.00462109	-0.126422	-0.0177813	15	1	0	0.00101369	8	10240
My Team	Shanghai	5441	0	0	0	158	1	2.0305	52.0322	368.707	-2.93113	0.254715	-0.967002	-0.00109867	81.1696	-0.00725271	-0.125944	-0.026612	15	1	0	0.00140711	8	10244.5
My Team	Shanghai	5441	0	0	0	159	1	2.043	53.0145	368.965	-2.93145	0.254631	-0.967025	-0.00112918	81.2068	-0.00988433	-0.125465	-0.0354348	15	1	0	0.00180054	8	10249
My Team	Shanghai	5441	0	0	0	160	1	2.0555	53.9968	369.224	-2.93177	0.254547	-0.967048	-0.0011597	81.244	-0.0125159	-0.124987	-0.0442269	15	1	0	0.00219396	8	10253.5
My Team	Shanghai	5441	0	0	0	161	1	2.068	54.9791	369.483	-2.93209	0.254463	-0.967071	-0.00119022	81.2812	-0.0151476	-0.124508	-0.0529661	15	1	0	0.00258738	8	10258
My Team	Shanghai	5441	0	0	0	162	1	2.0805	55.9636	369.742	-2.93238	0.254265	-0.967124	-0.00121311	81.3181	-0.0215193	-0.124033	-0.064983	15	1	0	0.00287627	8	10262.5
My Team	Shanghai	5441	0	0	0	163	1	2.093	56.948	370.001	-2.93268	0.254067	-0.967177	-0.001236	81.355	-0.027891	-0.123557	-0.0769379	15	1	0	0.00316515	8	10267
My Team	Shanghai	5441	0	0	0	164	1	2.1055	57.9325	370.26	-2.93298	0.253868	-0.967231	-0.00125889	81.392	-0.0342627	-0.123081	-0.0887834	15	1	0	0.00345404	8	10271.5
My Team	Shanghai	5441	0	0	0	165	1	2.118	58.9169	370.519	-2.93328	0.25367	-0.967284	-0.00128178	81.4289	-0.0406345	-0.122605	-0.100477	15	1	0	0.00374292	8	10276
My Team	Shanghai	5441	0	0	0	166	1	2.1305	59.9036	370.778	-2.93357	0.253388	-0.967353	-0.00130467	81.4655	-0.0481914	-0.121811	-0.111553	15	1	0	0.00384281	8	10280.8
My Team	Shanghai	5441	0	0	0	167	1	2.143	60.8904	371.037	-2.93386	0.253105	-0.967422	-0.00132756	81.5022	-0.0557484	-0.121016	-0.122531	15	1	0	0.00394269	8	10285.5
My Team	Shanghai	5441	0	0	0	168	1	2.1555	61.8771	371.296	-2.93415	0.252823	-0.96749	-0.00135044	81.5388	-0.0633054	-0.120222	-0.133384	15	1	0	0.00404257	8	10290.2
My Team	Shanghai	5441	0	0	0	169	1	2.168	62.8638	371.554	-2.93445	0.252541	-0.967559	-0.00137333	81.5755	-0.0708623	-0.119427	-0.144089	15	1	0	0.00414245	8	10295
My Team	Shanghai	5441	0	0	0	170	1	2.1805	63.8523	371.813	-2.93471	0.252236	-0.967643	-0.00141911	81.6118	-0.0766263	-0.118997	-0.151725	15	1	0	0.00415136	8	10299.2
My Team	Shanghai	5441	0	0	0	171	1	2.193	64.8409	372.071	-2.93497	0.25193	-0.967727	-0.00146489	81.6481	-0.0823903	-0.118566	-0.159296	15	1	0	0.00416026	8	10303.5
My Team	Shanghai	5441	0	0	0	172	1	2.2055	65.8294	372.33	-2.93523	0.251625	-0.967811	-0.00151067	81.6845	-0.0881543	-0.118136	-0.166797	15	1	0	0.00416917	8	10307.8
My Team	Shanghai	5441	0	0	0	173	1	2.218	66.818	372.588	-2.9355	0.25132	-0.967895	-0.00155644	81.7208	-0.0939183	-0.117706	-0.174222	15	1	0	0.00417807	8	10312
My Team	Shanghai	5441	0	0	0	174	1	2.2305	67.8078	372.846	-2.93572	0.251015	-0.967971	-0.00164037	81.7568	-0.097013	-0.117212	-0.178327	15	1	0	0.00417293	8	10316.8
My Team	Shanghai	5441	0	0	0	175	1	2.243	68.7975	373.103	-2.93594	0.25071	-0.968047	-0.0017243	81.7928	-0.100108	-0.116719	-0.182408	15	1	0	0.00416778	8	10321.5
My Team	Shanghai	5441	0	0	0	176	1	2.2555	69.7873	373.361	-2.93615	0.250404	-0.968124	-0.00180822	81.8288	-0.103202	-0.116226	-0.186464	15	1	0	0.00416264	8	10326.2
My Team	Shanghai	5441	0	0	0	177	1	2.268	70.7771	373.618	-2.93637	0.250099	-0.9682	-0.00189215	81.8647	-0.106297	-0.115733	-0.190494	15	1	0	0.00415749	8	10331
My Team	Shanghai	5441	0	0	0	178	1	2.2805	71.7694	373.876	-2.93659	0.249794	-0.968276	-0.00196844	81.9005	-0.107553	-0.115001	-0.19246	15	1	0	0.00416678	8	10335.5
My Team	Shanghai	5441	0	0	0	179	1	2.293	72.7617	374.133	-2.93681	0.249489	-0.968353	-0.00204474	81.9362	-0.108809	-0.114269	-0.19441	15	1	0	0.00417607	8	10340
My Team	Shanghai	5441	0	0	0	180	1	2.3055	73.7541	374.39	-2.93704	0.249184	-0.968429	-0.00212104	81.9719	-0.110065	-0.113537	-0.196344	15	1	0	0.00418536	8	10344.5
My Team	Shanghai	5441	0	0	0	181	1	2.318	74.7464	374.647	-2.93726	0.248878	-0.968505	-0.00219733	82.0076	-0.111321	-0.112805	-0.198262	15	1	0	0.00419465	8	10349
My Team	Shanghai	5441	0	0	0	182	1	2.3305	75.7406	374.903	-2.93746	0.248589	-0.968581	-0.00232704	82.0431	-0.111719	-0.113744	-0.200728	15	1	0	0.00419714	8	10352.8
My Team	Shanghai	5441	0	0	0	183	1	2.343	76.7347	375.159	-2.93767	0.248299	-0.968658	-0.00245674	82.0786	-0.112117	-0.114683	-0.202293	15	1	0	0.00419963	8	10356.5
My Team	Shanghai	5441	0	0	0	184	1	2.3555	77.7289	375.415	-2.93788	0.248009	-0.968734	-0.00258644	82.1141	-0.112514	-0.115622	-0.20297	15	1	0	0.00420212	8	10360.2
My Team	Shanghai	5441	0	0	0	185	1	2.368	78.7231	375.672	-2.93809	0.247719	-0.96881	-0.00271615	82.1496	-0.112912	-0.116561	-0.202803	15	1	0	0.00420461	8	10364
My Team	Shanghai	5441	0	0	0	186	1	2.38075	79.7204	375.928	-2.93791	0.247421	-0.968887	-0.00307474	82.1843	-0.112966	-0.111418	-0.203151	15	1	0	0.00423864	8	10368.5
My Team	Shanghai	5441	0	0	0	187	1	2.3935	80.7177	376.183	-2.93774	0.247124	-0.968963	-0.00343333	82.219	-0.11302	-0.106275	-0.203413	15	1	0	0.00427268	8	10373
My Team	Shanghai	5441	0	0	0	188	1	2.40625	81.715	376.439	-2.93757	0.246826	-0.969039	-0.00379193	82.2538	-0.113075	-0.101133	-0.203582	15	1	0	0.00430671	8	10377.5
My Team	Shanghai	5441	0	0	0	189	1	2.419	82.7123	376.695	-2.93739	0.246529	-0.969115	-0.00415052	82.2885	-0.113129	-0.0959901	-0.203654	15	1	0	0.00434075	8	10382
My Team	Shanghai	5441	0	0	0	190	1	2.429	83.5107	376.899	-2.93703	0.246284	-0.969177	-0.00436415	82.3154	-0.113357	-0.0999388	-0.205978	15	1	0	0.00440535	8	10385.8
My Team	Shanghai	5441	0	0	0	191	1	2.439	84.3091	377.102	-2.93666	0.24604	-0.969238	-0.00457778	82.3423	-0.113585	-0.103887	-0.208208	15	1	0	0.00446995	8	10389.6
My Team	Shanghai	5441	0	0	0	192	1	2.449	85.1075	377.306	-2.93629	0.245796	-0.969299	-0.00479141	82.3692	-0.113812	-0.107836	-0.210339	15	1	0	0.00453456	8	10393.4
My Team	Shanghai	5441	0	0	0	193	1	2.459	85.9059	377.51	-2.93592	0.245552	-0.96936	-0.00500504	82.3961	-0.11404	-0.111785	-0.212367	15	1	0	0.00459916	8	10397.2
My Team	Shanghai	5441	0	0	0	194	1	2.469	86.7044	377.714	-2.93555	0.245308	-0.96942	-0.00521867	82.423	-0.114268	-0.115733	-0.214288	15	1	0	0.00466376	8	10401
My Team	Shanghai	5441	0	0	0	195	1	2.4815	87.7056	377.968	-2.93616	0.244972	-0.969505	-0.00478378	82.4572	-0.116104	-0.105573	-0.218395	15	1	0	0.00471422	8	10406.2
My Team	Shanghai	5441	0	0	0	196	1	2.494	88.7069	378.222	-2.93677	0.244637	-0.969589	-0.00434889	82.4914	-0.11794	-0.095412	-0.222254	15	1	0	0.00476467	8	10411.5
My Team	Shanghai	5441	0	0	0	197	1	2.5065	89.7081	378.476	-2.93737	0.244301	-0.969673	-0.003914	82.5255	-0.119777	-0.0852513	-0.225875	15	1	0	0.00481512	8	10416.8
My Team	Shanghai	5441	0	0	0	198	1	2.519	90.7094	378.73	-2.93798	0.243965	-0.969756	-0.00347911	82.5597	-0.121613	-0.0750907	-0.229268	15	1	0	0.00486557	8	10422
My Team	Shanghai	5441	0	0	0	199	1	2.5315	91.7114	378.983	-2.93839	0.243607	-0.969849	-0.00407422	82.5938	-0.124296	-0.0595678	-0.241727	15	1	0	0.00487655	8	10423
My Team	Shanghai	5441	0	0	0	200	1	2.544	92.7134	379.236	-2.93879	0.243248	-0.96994	-0.00466934	82.6278	-0.126978	-0.044045	-0.244922	15	1	0	0.00488753	8	10424
My Team	Shanghai	5441	0	0	0	201	1	2.5565	93.7154	379.489	-2.9392	0.242889	-0.970032	-0.00526445	82.6619	-0.129661	-0.0285222	-0.240347	15	1	0	0.0048985	8	10425
My Team	Shanghai	5441	0	0	0	202	1	2.569	94.7174	379.742	-2.9396	0.242531	-0.970122	-0.00585955	82.6959	-0.132343	-0.0129994	-0.230936	15	1	0	0.00490948	8	10426
My Team	Shanghai	5441	0	0	0	203	1	2.5815	95.7215	379.993	-2.93647	0.242264	-0.970184	-0.00644704	82.6392	-0.0754166	-0.108901	-0.516955	15	1	0	0.00492838	8	10426.5
My Team	Shanghai	5441	0	0	0	204	1	2.594	96.7255	380.244	-2.93335	0.241997	-0.970245	-0.00703452	82.5823	-0.0184894	-0.204803	-0.708829	15	1	0	0.00494727	8	10427
My Team	Shanghai	5441	0	0	0	205	1	2.6065	97.7296	380.495	-2.93022	0.24173	-0.970306	-0.007622	82.5253	0.0384378	-0.300705	-0.895595	15	1	0	0.00496617	8	10427.5
My Team	Shanghai	5441	0	0	0	206	1	2.619	98.7336	380.747	-2.92709	0.241462	-0.970367	-0.00820948	82.4681	0.0953647	-0.396605	-1.08264	15	1	0	0.00498507	8	10428
My Team	Shanghai	5441	0	0	0	207	1	2.6315	99.7363	380.995	-2.92268	0.241305	-0.970377	-0.0108647	82.4988	0.0783865	-0.359072	-1.0863	15	1	0	0.00465336	8	10448
My Team	Shanghai	5441	0	0	0	208	1	2.644	100.739	381.243	-2.91826	0.241145	-0.97038	-0.0135199	82.5295	0.0614083	-0.321539	-1.2754	15	1	0	0.00432165	8	10468
My Team	Shanghai	5441	0	0	0	209	1	2.6565	101.742	381.492	-2.91385	0.240984	-0.970377	-0.016175	82.5602	0.04443	-0.284006	-0.886947	15	1	0	0.00398994	8	10488
My Team	Shanghai	5441	0	0	0	210	1	2.669	102.744	381.74	-2.90943	0.240822	-0.970367	-0.0188299	82.5908	0.0274517	-0.246473	0.0136361	15	1	0	0.00365824	8	10508
My Team	Shanghai	5441	0	0	0	211	1	2.6815	103.748	381.989	-2.91113	0.240501	-0.970443	-0.0189825	82.6297	0.00945868	-0.206648	-0.0216319	15	1	0	0.00389063	8	10492.5
My Team	Shanghai	5441	0	0	0	212	1	2.694	104.752	382.237	-2.91283	0.240181	-0.970519	-0.0191351	82.6686	-0.00853437	-0.166823	-0.0626818	15	1	0	0.00412302	8	10477
My Team	Shanghai	5441	0	0	0	213	1	2.7065	105.756	382.486	-2.91452	0.23986	-0.970596	-0.0192877	82.7075	-0.0265274	-0.126998	-0.112746	15	1	0	0.00435541	8	10461.5
My Team	Shanghai	5441	0	0	0	214	1	2.719	106.76	382.735	-2.91622	0.23954	-0.970672	-0.0194403	82.7463	-0.0445204	-0.0871726	-0.122707	15	1	0	0.0045878	8	10446
My Team	Shanghai	5441	0	0	0	215	1	2.7315	107.766	382.983	-2.91733	0.239135	-0.970771	-0.0193335	82.7116	-0.0163483	-0.138825	-0.162518	15	1	0	0.00462798	8	10444.2
My Team	Shanghai	5441	0	0	0	216	1	2.744	108.771	383.231	-2.91843	0.238731	-0.97087	-0.0192267	82.6768	0.0118239	-0.190477	-0.176579	15	1	0	0.00466816	8	10442.5
My Team	Shanghai	5441	0	0	0	217	1	2.7565	109.777	383.48	-2.91954	0.238327	-0.97097	-0.0191199	82.6421	0.0399961	-0.24213	-0.181464	15	1	0	0.00470834	8	10440.8
My Team	Shanghai	5441	0	0	0	218	1	2.769	110.783	383.728	-2.92064	0.237922	-0.971068	-0.019013	82.6072	0.0681683	-0.293782	-0.185227	15	1	0	0.00474852	8	10439
My Team	Shanghai	5441	0	0	0	219	1	2.779	111.586	383.923	-2.91386	0.237825	-0.971099	-0.0187628	82.5508	0.112234	-0.305184	-0.289322	15	1	0	0.00450632	8	10439.8
My Team	Shanghai	5441	0	0	0	220	1	2.789	112.389	384.117	-2.90708	0.237727	-0.97113	-0.0185125	82.4943	0.1563	-0.316586	-0.415412	15	1	0	0.00426411	8	10440.6
My Team	Shanghai	5441	0	0	0	221	1	2.799	113.191	384.312	-2.90029	0.237629	-0.97116	-0.0182623	82.4379	0.200366	-0.327987	-0.484256	15	1	0	0.0040219	8	10441.4
My Team	Shanghai	5441	0	0	0	222	1	2.809	113.994	384.507	-2.89351	0.237532	-0.971191	-0.018012	82.3813	0.244431	-0.339389	-0.455766	15	1	0	0.00377969	8	10442.2
My Team	Shanghai	5441	0	0	0	223	1	2.819	114.797	384.701	-2.88673	0.237434	-0.971221	-0.0177618	82.3248	0.288497	-0.350791	-0.397549	15	1	0	0.00353749	8	10443
My Team	Shanghai	5441	0	0	0	224	1	2.8315	115.799	384.943	-2.87968	0.237306	-0.971289	-0.0155569	82.3582	0.259163	-0.370234	-0.409634	15	1	0	0.00350465	8	10453
My Team	Shanghai	5441	0	0	0	225	1	2.844	116.801	385.185	-2.87263	0.237177	-0.971353	-0.013352	82.3917	0.229829	-0.389677	-0.22861	15	1	0	0.00347181	8	10463
My Team	Shanghai	5441	0	0	0	226	1	2.8565	117.803	385.427	-2.86559	0.237047	-0.971411	-0.011147	82.4251	0.200495	-0.40912	-0.032402	15	1	0	0.00343897	8	10473
My Team	Shanghai	5441	0	0	0	227	1	2.869	118.806	385.669	-2.85854	0.236915	-0.971465	-0.00894192	82.4585	0.17116	-0.428563	0.0973979	15	1	0	0.00340613	8	10483
My Team	Shanghai	5441	0	0	0	228	1	2.8815	119.81	385.911	-2.85728	0.236657	-0.971545	-0.00750758	82.4979	0.143691	-0.364652	0.076389	15	1	0	0.00346485	8	10472
My Team	Shanghai	5441	0	0	0	229	1	2.894	120.814	386.154	-2.85603	0.236397	-0.971622	-0.00607321	82.5373	0.116221	-0.30074	0.0547718	15	1	0	0.00352357	8	10461
My Team	Shanghai	5441	0	0	0	230	1	2.9065	121.818	386.397	-2.85477	0.236138	-0.971697	-0.00463883	82.5766	0.0887517	-0.236827	0.0322881	15	1	0	0.00358229	8	10450
My Team	Shanghai	5441	0	0	0	231	1	2.919	122.823	386.64	-2.85352	0.235878	-0.97177	-0.00320444	82.6159	0.061282	-0.172915	0.00913472	15	1	0	0.00364101	8	10439
My Team	Shanghai	5441	0	0	0	232	1	2.9315	123.827	386.883	-2.85379	0.235534	-0.971847	-0.0033723	82.6372	0.0496312	-0.147161	-0.0221597	15	1	0	0.00401737	8	10437.8
My Team	Shanghai	5441	0	0	0	233	1	2.944	124.832	387.126	-2.85407	0.235191	-0.971923	-0.00354015	82.6585	0.0379803	-0.121407	-0.0615789	15	1	0	0.00439373	8	10436.5
My Team	Shanghai	5441	0	0	0	234	1	2.9565	125.837	387.369	-2.85434	0.234848	-0.972	-0.003708	82.6798	0.0263295	-0.0956534	-0.0921443	15	1	0	0.00477008	8	10435.2
My Team	Shanghai	5441	0	0	0	235	1	2.969	126.842	387.612	-2.85461	0.234504	-0.972076	-0.00387585	82.701	0.0146786	-0.0698995	-0.101437	15	1	0	0.00514644	8	10434
My Team	Shanghai	5441	0	0	0	236	1	2.9815	127.85	387.854	-2.85214	0.234116	-0.972169	-0.00502794	82.7112	0.0109093	-0.086327	-0.119459	15	1	0	0.00531565	8	10436.2
My Team	Shanghai	5441	0	0	0	237	1	2.994	128.858	388.097	-2.84967	0.233727	-0.972262	-0.00618002	82.7214	0.00713997	-0.102754	-0.137233	15	1	0	0.00548485	8	10438.5
My Team	Shanghai	5441	0	0	0	238	1	3.0065	129.866	388.339	-2.8472	0.233337	-0.972352	-0.00733209	82.7317	0.00337065	-0.119182	-0.153001	15	1	0	0.00565406	8	10440.8
My Team	Shanghai	5441	0	0	0	239	1	3.019	130.874	388.581	-2.84473	0.232948	-0.972442	-0.00848415	82.7418	-0.000398667	-0.135609	-0.163449	15	1	0	0.00582326	8	10443
My Team	Shanghai	5441	0	0	0	240	1	3.0315	131.881	388.822	-2.8421	0.232605	-0.972506	-0.00992618	82.7584	-0.00423003	-0.157981	-0.224413	15	1	0	0.00583351	8	10451.5
My Team	Shanghai	5441	0	0	0	241	1	3.044	132.887	389.062	-2.83947	0.232262	-0.972568	-0.0113682	82.775	-0.00806139	-0.180352	-0.245187	15	1	0	0.00584376	8	10460
My Team	Shanghai	5441	0	0	0	242	1	3.0565	133.894	389.302	-2.83684	0.231919	-0.972628	-0.0128102	82.7916	-0.0118928	-0.202723	-0.242487	15	1	0	0.00585401	8	10468.5
My Team	Shanghai	5441	0	0	0	243	1	3.069	134.9	389.543	-2.83421	0.231574	-0.972686	-0.0142521	82.8082	-0.0157241	-0.225095	-0.236113	15	1	0	0.00586426	8	10477
My Team	Shanghai	5441	0	0	0	244	1	3.0815	135.909	389.783	-2.83468	0.231163	-0.972772	-0.0154119	82.8425	-0.0330679	-0.228917	-0.227516	15	1	0	0.00585982	8	10478.8
My Team	Shanghai	5441	0	0	0	245	1	3.094	136.918	390.023	-2.83514	0.230751	-0.972857	-0.0165716	82.8768	-0.0504118	-0.23274	-0.214503	15	1	0	0.00585538	8	10480.5
My Team	Shanghai	5441	0	0	0	246	1	3.1065	137.928	390.263	-2.83561	0.230339	-0.97294	-0.0177313	82.9112	-0.0677556	-0.236563	-0.197881	15	1	0	0.00585094	8	10482.2
My Team	Shanghai	5441	0	0	0	247	1	3.119	138.937	390.503	-2.83608	0.229926	-0.973022	-0.018891	82.9455	-0.0850994	-0.240385	-0.178877	15	1	0	0.0058465	8	10484
My Team	Shanghai	5441	0	0	0	248	1	3.129	139.745	390.694	-2.83775	0.229536	-0.973114	-0.0188788	82.9732	-0.0951619	-0.202591	-0.206545	15	1	0	0.00585048	8	10483.2
My Team	Shanghai	5441	0	0	0	249	1	3.139	140.554	390.886	-2.83941	0.229145	-0.973205	-0.0188666	83.0008	-0.105224	-0.164797	-0.232628	15	1	0	0.00585446	8	10482.4
My Team	Shanghai	5441	0	0	0	250	1	3.149	141.363	391.077	-2.84108	0.228755	-0.973297	-0.0188543	83.0285	-0.115287	-0.127003	-0.252473	15	1	0	0.00585843	8	10481.6
My Team	Shanghai	5441	0	0	0	251	1	3.159	142.171	391.269	-2.84275	0.228364	-0.973388	-0.0188421	83.0561	-0.125349	-0.0892085	-0.261301	15	1	0	0.00586241	8	10480.8
My Team	Shanghai	5441	0	0	0	252	1	3.169	142.98	391.46	-2.84442	0.227973	-0.973479	-0.0188299	83.0837	-0.135412	-0.0514143	-0.257322	15	1	0	0.00586639	8	10480
My Team	Shanghai	5441	0	0	0	253	1	3.1815	143.992	391.698	-2.84598	0.227531	-0.973579	-0.018685	83.1179	-0.13965	-0.038217	-0.263447	15	1	0	0.00556961	8	10482.8
My Team	Shanghai	5441	0	0	0	254	1	3.194	145.005	391.936	-2.84754	0.227088	-0.973678	-0.01854	83.1521	-0.143888	-0.0250198	-0.267549	15	1	0	0.00527283	8	10485.5
My Team	Shanghai	5441	0	0	0	255	1	3.2065	146.017	392.174	-2.84911	0.226646	-0.973777	-0.018395	83.1863	-0.148126	-0.0118225	-0.269866	15	1	0	0.00497605	8	10488.2
My Team	Shanghai	5441	0	0	0	256	1	3.219	147.029	392.412	-2.85067	0.226203	-0.973876	-0.0182501	83.2205	-0.152365	0.00137471	-0.270699	15	1	0	0.00467926	8	10491
My Team	Shanghai	5441	0	0	0	257	1	3.2315	148.044	392.649	-2.85126	0.225875	-0.973953	-0.0184332	83.2537	-0.149541	-0.0163786	-0.264085	15	1	0	0.00429848	8	10496.5
My Team	Shanghai	5441	0	0	0	258	1	3.244	149.059	392.885	-2.85186	0.225547	-0.974029	-0.0186163	83.2869	-0.146717	-0.0341319	-0.256404	15	1	0	0.00391769	8	10502
My Team	Shanghai	5441	0	0	0	259	1	3.2565	150.074	393.122	-2.85245	0.225219	-0.974105	-0.0187994	83.3202	-0.143893	-0.0518852	-0.247431	15	1	0	0.0035369	8	10507.5
My Team	Shanghai	5441	0	0	0	260	1	3.269	151.089	393.359	-2.85305	0.224891	-0.974181	-0.0189825	83.3534	-0.141069	-0.0696385	-0.236957	15	1	0	0.00315611	8	10513
My Team	Shanghai	5441	0	0	0	261	1	3.2815	152.107	393.595	-2.85345	0.224693	-0.974227	-0.0190741	83.3861	-0.133545	-0.0765926	-0.225585	15	1	0	0.00274799	8	10518
My Team	Shanghai	5441	0	0	0	262	1	3.294	153.124	393.831	-2.85386	0.224494	-0.974273	-0.0191656	83.4189	-0.126022	-0.0835467	-0.212421	15	1	0	0.00233988	8	10523
My Team	Shanghai	5441	0	0	0	263	1	3.3065	154.142	394.067	-2.85426	0.224296	-0.974319	-0.0192572	83.4517	-0.118499	-0.0905008	-0.197463	15	1	0	0.00193176	8	10528
My Team	Shanghai	5441	0	0	0	264	1	3.319	155.159	394.303	-2.85467	0.224097	-0.974364	-0.0193487	83.4845	-0.110975	-0.0974549	-0.180871	15	1	0	0.00152365	8	10533
My Team	Shanghai	5441	0	0	0	265	1	3.33175	156.178	394.538	-2.85541	0.224021	-0.97438	-0.019509	83.5171	-0.100961	-0.0964471	-0.16395	15	1	0	0.00114274	8	10537
My Team	Shanghai	5441	0	0	0	266	1	3.3445	157.196	394.774	-2.85615	0.223945	-0.974395	-0.0196692	83.5497	-0.0909463	-0.0954393	-0.146619	15	1	0	0.000761824	8	10541
My Team	Shanghai	5441	0	0	0	267	1	3.35725	158.214	395.009	-2.85689	0.223869	-0.97441	-0.0198294	83.5824	-0.0809317	-0.0944314	-0.128929	15	1	0	0.000380912	8	10545
My Team	Shanghai	5441	0	0	0	268	1	3.37	159.232	395.244	-2.85764	0.223792	-0.974425	-0.0199896	83.615	-0.0709172	-0.0934236	-0.110956	15	1	0	-0	8	10549
My Team	Shanghai	5441	0	0	0	269	1	3.3825	160.252	395.479	-2.8586	0.2238	-0.974418	-0.0201422	83.6474	-0.0604376	-0.0915837	-0.0989401	15	1	0	0	8	10552.5
My Team	Shanghai	5441	0	0	0	270	1	3.395	161.273	395.714	-2.85956	0.223808	-0.97441	-0.0202948	83.6797	-0.049958	-0.0897438	-0.0865558	15	1	0	0	8	10556
My Team	Shanghai	5441	0	0	0	271	1	3.4075	162.294	395.949	-2.86052	0.223815	-0.974403	-0.0204474	83.712	-0.0394784	-0.0879039	-0.0738817	15	1	0	0	8	10559.5
My Team	Shanghai	5441	0	0	0	272	1	3.42	163.314	396.184	-2.86148	0.223823	-0.974395	-0.0206	83.7443	-0.0289988	-0.0860639	-0.0610202	15	1	0	-0	8	10563
My Team	Shanghai	5441	0	0	0	273	1	3.43	164.134	396.372	-2.86223	0.223841	-0.974389	-0.0206793	83.7699	-0.0237849	-0.0847536	-0.0545146	15	1	0	0	8	10566
My Team	Shanghai	5441	0	0	0	274	1	3.44	164.953	396.561	-2.86299	0.223859	-0.974383	-0.0207587	83.7955	-0.0185709	-0.0834432	-0.0479673	15	1	0	0	8	10569
